"","INSPECTION_ID","ESTABLISHMENT_ID","IsED","MINIMUM_INSPECTIONS_PERYEAR","No_Infraction","Minor","Significant","Crucial","Total"
"27382","103793188","10426309",0,"3",0,1,0,0,1
"27383","103793192","9017562",0,"3",0,0,2,0,2
"27384","103793198","10447170",0,"2",1,0,0,0,0
"27385","103793200","9011370",0,"2",1,0,0,0,0
"27386","103793201","9385837",0,"3",0,0,2,0,2
"27387","103793202","10520877",0,"3",0,0,1,0,1
"27388","103793204","9398089",0,"3",0,1,1,0,2
"27389","103793205","10495891",0,"1",0,2,2,0,4
"27390","103793208","10511149",0,"3",1,0,0,0,0
"27391","103793209","9385837",0,"3",1,0,0,0,0
"27392","103793214","10191833",0,"3",0,1,0,0,1
"27393","103793216","10485848",0,"2",0,1,0,0,1
"27394","103793219","10453962",0,"3",0,2,0,0,2
"27395","103793221","9031808",0,"3",0,1,0,0,1
"27396","103793228","10495891",0,"1",1,0,0,0,0
"27397","103793233","10282501",0,"3",0,2,3,0,5
"27398","103793242","9002583",0,"3",1,0,0,0,0
"27399","103793247","10458361",0,"2",0,3,5,0,8
"27400","103793254","10526236",0,"3",1,0,0,0,0
"27401","103793255","10544367",0,"2",1,0,0,0,0
"27402","103793285","10447317",0,"3",0,1,0,0,1
"27403","103793290","10571482",0,"3",1,0,0,0,0
"27404","103793302","10375553",0,"2",0,1,0,0,1
"27405","103793305","10493249",0,"3",0,2,1,0,3
"27406","103793318","10458361",0,"2",1,0,0,0,0
"27407","103793320","10551019",0,"2",1,0,0,0,0
"27408","103793335","10399061",0,"3",0,2,0,0,2
"27409","103793371","10490148",0,"3",0,1,2,0,3
"27410","103793372","10503669",0,"3",0,3,0,0,3
"27411","103793375","9059798",0,"3",1,0,0,0,0
"27412","103793385","10437459",0,"2",1,0,0,0,0
"27413","103793400","10571501",0,"2",1,0,0,0,0
"27414","103793403","9014453",0,"3",1,0,0,0,0
"27415","103793408","10519710",0,"2",1,0,0,0,0
"27416","103793409","10479768",0,"2",0,1,0,0,1
"27417","103793413","9061977",0,"2",1,0,0,0,0
"27418","103793421","10489954",0,"2",1,0,0,0,0
"27419","103793439","10507284",0,"2",1,0,0,0,0
"27420","103793445","9396252",0,"2",0,1,0,0,1
"27421","103793449","9013437",0,"2",1,0,0,0,0
"27422","103793451","10336231",0,"3",0,2,0,0,2
"27423","103793452","10478758",0,"3",0,1,0,0,1
"27424","103793453","10246476",0,"2",1,0,0,0,0
"27425","103793471","10250148",0,"3",1,0,0,0,0
"27426","103793477","10429323",0,"3",0,2,1,0,3
"27427","103793478","9002451",0,"2",0,2,0,0,2
"27428","103793479","10479078",0,"1",1,0,0,0,0
"27429","103793503","10332932",0,"2",0,0,1,0,1
"27430","103793504","10429323",0,"3",1,0,0,0,0
"27431","103793516","10495402",0,"3",0,2,0,0,2
"27432","103793520","9013503",0,"2",0,1,0,0,1
"27433","103793564","9017400",0,"3",1,0,0,0,0
"27434","103793594","10195379",0,"3",0,2,2,1,5
"27435","103793595","10347094",0,"3",0,3,2,1,6
"27436","103793597","10548605",0,"2",0,1,0,0,1
"27437","103793598","9004601",0,"3",1,0,0,0,0
"27438","103793602","10347285",1,"3",1,0,0,0,0
"27439","103793603","9000107",1,"3",1,0,0,0,0
"27440","103793633","10571538",0,"2",0,1,0,0,1
"27441","103793655","10486984",0,"2",0,2,0,0,2
"27442","103793657","10558858",0,"2",1,0,0,0,0
"27443","103793658","9418978",0,"2",0,1,0,0,1
"27444","103793671","9404200",1,"2",1,0,0,0,0
"27445","103793685","9021935",0,"3",1,0,0,0,0
"27446","103793686","9013822",0,"2",0,1,1,0,2
"27447","103793794","9002676",0,"3",0,1,1,0,2
"27448","103793796","10372222",0,"3",0,1,0,0,1
"27449","103793798","9017314",0,"3",1,0,0,0,0
"27450","103793801","10561006",0,"3",1,0,0,0,0
"27451","103793831","10393285",0,"2",0,0,1,0,1
"27452","103793851","10374521",0,"3",0,1,1,0,2
"27453","103793861","9007244",0,"3",1,0,0,0,0
"27454","103793866","10374521",0,"3",1,0,0,0,0
"27455","103793887","9001126",0,"3",0,0,2,0,2
"27456","103793892","10551385",0,"3",0,0,1,0,1
"27457","103793902","10411516",0,"3",0,0,2,0,2
"27458","103793912","10571506",0,"2",1,0,0,0,0
"27459","103793920","10440179",0,"3",0,2,0,0,2
"27460","103793923","10560056",0,"3",1,0,0,0,0
"27461","103793924","10371385",0,"3",0,2,0,0,2
"27462","103793925","10261153",0,"3",1,0,0,0,0
"27463","103793926","9416959",0,"3",1,0,0,0,0
"27464","103793927","9020643",0,"3",1,0,0,0,0
"27465","103793941","10554822",0,"2",1,0,0,0,0
"27466","103793943","10571592",0,"2",1,0,0,0,0
"27467","103793969","10354716",0,"2",1,0,0,0,0
"27468","103793970","9050379",0,"2",1,0,0,0,0
"27469","103793976","10478012",0,"3",1,0,0,0,0
"27470","103793982","9419333",0,"3",1,0,0,0,0
"27471","103793992","10517003",0,"3",1,0,0,0,0
"27472","103793994","10409087",0,"3",0,2,0,0,2
"27473","103793995","10517002",0,"3",1,0,0,0,0
"27474","103794003","9014446",0,"2",0,1,1,0,2
"27475","103794021","10516873",0,"3",0,1,0,0,1
"27476","103794022","10427675",0,"3",0,1,0,0,1
"27477","103794038","9011567",0,"3",0,0,1,0,1
"27478","103794045","10492419",0,"2",1,0,0,0,0
"27479","103794056","10390638",0,"3",0,2,0,0,2
"27480","103794059","10548798",0,"2",0,0,1,0,1
"27481","103794073","9008411",0,"2",0,0,1,0,1
"27482","103794075","10461487",0,"3",0,0,1,0,1
"27483","103794085","10288763",0,"3",0,3,2,0,5
"27484","103794093","10523620",0,"3",0,1,1,0,2
"27485","103794119","10571629",0,"1",0,2,0,0,2
"27486","103794120","10552864",0,"3",0,2,0,0,2
"27487","103794121","9020479",0,"2",0,2,0,0,2
"27488","103794122","10460010",0,"2",0,1,2,0,3
"27489","103794123","9001241",0,"3",0,0,1,0,1
"27490","103794138","10530086",0,"3",0,2,0,0,2
"27491","103794139","9006532",0,"3",1,0,0,0,0
"27492","103794140","10435210",0,"3",1,0,0,0,0
"27493","103794141","10347094",0,"3",1,0,0,0,0
"27494","103794172","10442296",0,"2",0,1,0,0,1
"27495","103794173","10550536",0,"3",0,2,2,0,4
"27496","103794174","9009282",0,"1",1,0,0,0,0
"27497","103794181","10518580",0,"3",0,1,1,0,2
"27498","103794182","10449959",0,"3",0,1,0,0,1
"27499","103794183","10492020",0,"2",0,0,1,0,1
"27500","103794184","10383545",0,"3",0,0,3,1,4
"27501","103794203","9012390",0,"2",1,0,0,0,0
"27502","103794209","10288763",0,"3",0,1,0,0,1
"27503","103794227","9013925",0,"3",1,0,0,0,0
"27504","103794228","10206825",0,"3",0,1,0,0,1
"27505","103794235","10383545",0,"3",0,1,1,0,2
"27506","103794254","10571657",0,"2",0,0,3,0,3
"27507","103794262","10216452",0,"2",1,0,0,0,0
"27508","103794274","9005623",0,"3",1,0,0,0,0
"27509","103794277","10443795",0,"2",0,0,1,0,1
"27510","103794280","10571662",0,"2",1,0,0,0,0
"27511","103794289","9011651",0,"3",1,0,0,0,0
"27512","103794290","10443795",0,"2",1,0,0,0,0
"27513","103794307","10446096",0,"3",0,0,1,0,1
"27514","103794310","10538941",0,"3",1,0,0,0,0
"27515","103794330","10452677",0,"3",0,3,0,0,3
"27516","103794332","10557829",0,"3",0,1,0,0,1
"27517","103794344","10287358",0,"3",0,1,1,0,2
"27518","103794346","10293768",0,"2",0,1,1,0,2
"27519","103794360","9014967",0,"2",0,1,0,0,1
"27520","103794365","9016159",0,"3",1,0,0,0,0
"27521","103794388","10550536",0,"3",1,0,0,0,0
"27522","103794446","10531636",0,"2",1,0,0,0,0
"27523","103794448","9061196",0,"3",0,2,1,1,4
"27524","103794478","9061196",0,"3",0,1,0,0,1
"27525","103794520","10571695",0,"2",1,0,0,0,0
"27526","103794523","10456540",0,"2",0,2,1,0,3
"27527","103794531","9014482",0,"3",0,1,0,0,1
"27528","103794549","10564162",0,"2",1,0,0,0,0
"27529","103794550","10564162",0,"2",1,0,0,0,0
"27530","103794559","10238540",0,"2",0,1,0,0,1
"27531","103794560","10559816",0,"3",0,1,0,0,1
"27532","103794561","10187303",0,"3",0,0,1,1,2
"27533","103794587","10214513",0,"2",1,0,0,0,0
"27534","103794589","10187303",0,"3",1,0,0,0,0
"27535","103794593","10474584",0,"2",1,0,0,0,0
"27536","103794600","10484804",0,"2",1,0,0,0,0
"27537","103794602","9024382",0,"2",1,0,0,0,0
"27538","103794604","10436393",0,"2",1,0,0,0,0
"27539","103794607","10452594",0,"2",1,0,0,0,0
"27540","103794628","10571715",0,"3",1,0,0,0,0
"27541","103794647","10571718",0,"3",1,0,0,0,0
"27542","103794650","9394116",0,"3",0,1,0,0,1
"27543","103794662","10571721",0,"3",0,1,3,0,4
"27544","103794681","10556228",0,"3",0,0,2,0,2
"27545","103794682","9011476",0,"3",0,2,4,0,6
"27546","103794683","10542221",0,"3",0,0,2,0,2
"27547","103794684","9004604",0,"3",0,2,1,0,3
"27548","103794699","10445767",0,"3",1,0,0,0,0
"27549","103794735","10571731",0,"2",1,0,0,0,0
"27550","103794736","9003700",0,"2",1,0,0,0,0
"27551","103794744","10555604",0,"2",0,0,1,0,1
"27552","103794788","10349866",0,"2",1,0,0,0,0
"27553","103794812","9001658",0,"3",0,0,5,0,5
"27554","103794816","10448844",0,"2",0,0,1,0,1
"27555","103794821","10392400",0,"2",0,2,1,0,3
"27556","103794824","10529484",0,"3",0,1,0,0,1
"27557","103794828","10536029",0,"2",1,0,0,0,0
"27558","103794845","9384441",0,"2",0,0,1,0,1
"27559","103794861","10528173",0,"3",1,0,0,0,0
"27560","103794863","10394199",0,"2",1,0,0,0,0
"27561","103794867","9011158",0,"2",1,0,0,0,0
"27562","103794868","9014403",0,"2",1,0,0,0,0
"27563","103794882","10386302",0,"2",1,0,0,0,0
"27564","103794884","10429520",0,"2",0,2,0,0,2
"27565","103794889","10435921",0,"2",1,0,0,0,0
"27566","103794892","10571756",0,"1",0,0,1,0,1
"27567","103794909","10436565",0,"3",0,2,0,0,2
"27568","103794912","10411965",0,"2",1,0,0,0,0
"27569","103794929","10571761",0,"3",0,0,1,0,1
"27570","103794931","10254093",0,"3",1,0,0,0,0
"27571","103794935","10571762",0,"2",1,0,0,0,0
"27572","103794936","9403297",0,"3",0,4,2,0,6
"27573","103794937","10422958",0,"2",0,2,0,0,2
"27574","103794943","10496713",0,"2",0,1,1,0,2
"27575","103794945","10556182",0,"1",0,1,0,0,1
"27576","103794955","10445326",0,"3",1,0,0,0,0
"27577","103794956","10518049",0,"2",1,0,0,0,0
"27578","103794959","9001425",0,"3",0,2,1,0,3
"27579","103794966","10380559",0,"1",1,0,0,0,0
"27580","103794968","9403297",0,"3",1,0,0,0,0
"27581","103794978","10522260",0,"3",0,0,2,0,2
"27582","103794979","10461350",0,"3",0,1,2,0,3
"27583","103794980","9011712",0,"2",0,2,0,0,2
"27584","103794981","10409255",0,"2",0,1,0,0,1
"27585","103795011","9009867",0,"1",0,1,0,0,1
"27586","103795033","10539475",0,"2",0,1,3,0,4
"27587","103795042","9017039",0,"3",0,1,0,0,1
"27588","103795052","9007399",0,"2",1,0,0,0,0
"27589","103795065","10571779",0,"3",1,0,0,0,0
"27590","103795068","10492261",0,"1",1,0,0,0,0
"27591","103795072","10505600",0,"3",0,3,2,0,5
"27592","103795073","10213985",0,"3",0,3,2,0,5
"27593","103795074","10323714",0,"2",0,1,0,0,1
"27594","103795080","10296254",0,"3",0,1,1,0,2
"27595","103795091","10366024",0,"3",0,3,3,1,7
"27596","103795098","10232925",0,"3",0,2,4,0,6
"27597","103795099","10255663",0,"2",1,0,0,0,0
"27598","103795100","10323905",0,"3",0,1,0,0,1
"27599","103795102","10571793",0,"2",0,1,0,0,1
"27600","103795105","9053322",0,"3",1,0,0,0,0
"27601","103795149","10412528",0,"2",1,0,0,0,0
"27602","103795160","10410649",0,"3",0,1,0,0,1
"27603","103795161","9031690",0,"2",0,0,1,0,1
"27604","103795178","10560984",0,"2",0,1,1,0,2
"27605","103795186","10271778",0,"1",1,0,0,0,0
"27606","103795188","10308527",0,"2",0,1,0,0,1
"27607","103795199","10544022",0,"1",1,0,0,0,0
"27608","103795209","10425319",0,"3",1,0,0,0,0
"27609","103795217","10571809",0,"1",1,0,0,0,0
"27610","103795234","10366024",0,"3",0,1,0,0,1
"27611","103795255","10469463",0,"3",0,1,2,0,3
"27612","103795260","9001180",0,"1",0,1,0,0,1
"27613","103795270","9031690",0,"2",1,0,0,0,0
"27614","103795272","10533076",0,"1",1,0,0,0,0
"27615","103795276","9399445",0,"2",0,1,0,0,1
"27616","103795281","9423779",0,"1",0,1,0,0,1
"27617","103795282","10498066",0,"1",0,2,0,0,2
"27618","103795285","9055482",0,"3",0,1,3,0,4
"27619","103795286","10410664",0,"3",0,1,0,0,1
"27620","103795287","10410665",0,"3",1,0,0,0,0
"27621","103795288","10525290",0,"3",1,0,0,0,0
"27622","103795290","10410662",0,"3",1,0,0,0,0
"27623","103795324","10337192",0,"3",1,0,0,0,0
"27624","103795354","10545638",0,"2",1,0,0,0,0
"27625","103795365","10257034",1,"2",0,1,0,0,1
"27626","103795396","10571843",0,"3",0,0,3,1,4
"27627","103795402","10571845",0,"3",0,3,1,0,4
"27628","103795433","10571853",0,"3",0,0,2,0,2
"27629","103795453","10374385",0,"3",0,2,0,0,2
"27630","103795454","10525495",0,"2",1,0,0,0,0
"27631","103795455","10559424",0,"2",0,2,0,0,2
"27632","103795458","9388074",0,"3",0,2,4,0,6
"27633","103795459","10571843",0,"3",1,0,0,0,0
"27634","103795462","10258618",0,"3",0,1,0,0,1
"27635","103795464","9379216",0,"3",0,1,0,0,1
"27636","103795491","10530888",0,"3",0,2,2,1,5
"27637","103795492","10512747",0,"3",0,0,1,0,1
"27638","103795493","9014402",0,"3",1,0,0,0,0
"27639","103795494","10315866",0,"3",0,0,1,0,1
"27640","103795495","10529734",0,"2",1,0,0,0,0
"27641","103795547","10571864",0,"1",1,0,0,0,0
"27642","103795551","9415829",0,"1",1,0,0,0,0
"27643","103795552","10515093",0,"1",1,0,0,0,0
"27644","103795553","10392243",0,"1",1,0,0,0,0
"27645","103795595","10571871",0,"2",1,0,0,0,0
"27646","103795627","10527826",0,"2",0,1,2,0,3
"27647","103795649","10511705",0,"3",0,1,1,0,2
"27648","103795650","9016857",0,"3",0,2,0,0,2
"27649","103795651","10297905",0,"3",0,2,0,0,2
"27650","103795652","10541010",0,"3",0,2,0,0,2
"27651","103795662","10422591",0,"2",1,0,0,0,0
"27652","103795664","10441981",0,"3",0,1,0,0,1
"27653","103795667","10355463",0,"3",1,0,0,0,0
"27654","103795668","10561058",0,"2",1,0,0,0,0
"27655","103795691","10571884",0,"3",0,2,1,0,3
"27656","103795705","10418919",0,"3",1,0,0,0,0
"27657","103795740","10332939",0,"1",1,0,0,0,0
"27658","103795747","10341848",0,"2",1,0,0,0,0
"27659","103795772","10571893",0,"2",0,0,3,0,3
"27660","103795784","9007970",0,"3",0,2,0,0,2
"27661","103795786","10483950",0,"3",0,2,0,0,2
"27662","103795788","10430368",0,"3",1,0,0,0,0
"27663","103795789","10478826",0,"3",0,2,3,0,5
"27664","103795790","10475127",0,"2",0,1,0,0,1
"27665","103795794","10478150",0,"3",0,1,0,0,1
"27666","103795798","9012397",0,"3",1,0,0,0,0
"27667","103795804","10510346",0,"2",1,0,0,0,0
"27668","103795809","10340922",0,"2",0,1,0,0,1
"27669","103795810","10533007",0,"3",1,0,0,0,0
"27670","103795815","9051495",0,"2",1,0,0,0,0
"27671","103795831","10549700",0,"2",0,0,1,0,1
"27672","103795843","10544135",0,"2",1,0,0,0,0
"27673","103795845","10492557",0,"3",1,0,0,0,0
"27674","103795846","10478826",0,"3",0,2,0,0,2
"27675","103795851","10548653",0,"3",0,2,0,0,2
"27676","103795870","10438455",0,"3",0,1,1,0,2
"27677","103795871","10477390",0,"2",1,0,0,0,0
"27678","103795881","10571903",0,"2",1,0,0,0,0
"27679","103795887","9006683",0,"2",0,1,0,0,1
"27680","103795926","10493666",0,"2",1,0,0,0,0
"27681","103795962","10508087",0,"3",0,0,1,0,1
"27682","103795963","10228529",0,"3",0,3,0,0,3
"27683","103795965","10230273",0,"2",1,0,0,0,0
"27684","103795973","9020914",0,"2",1,0,0,0,0
"27685","103795974","9003428",0,"2",1,0,0,0,0
"27686","103795976","9017919",0,"3",1,0,0,0,0
"27687","103795978","10560885",0,"2",1,0,0,0,0
"27688","103796010","9018882",0,"2",1,0,0,0,0
"27689","103796011","9417218",0,"2",0,1,0,0,1
"27690","103796012","10530888",0,"3",1,0,0,0,0
"27691","103796015","9409624",0,"1",1,0,0,0,0
"27692","103796017","10304453",0,"3",1,0,0,0,0
"27693","103796018","10480704",0,"3",1,0,0,0,0
"27694","103796052","10557582",0,"2",1,0,0,0,0
"27695","103796066","10305728",0,"3",1,0,0,0,0
"27696","103796100","9017324",1,"3",0,0,1,0,1
"27697","103796101","9418809",0,"2",1,0,0,0,0
"27698","103796102","9024454",0,"3",0,2,0,0,2
"27699","103796103","10473750",0,"3",0,3,1,0,4
"27700","103796106","10525441",0,"2",0,2,0,0,2
"27701","103796116","10541652",0,"3",1,0,0,0,0
"27702","103796117","10515598",0,"3",0,1,2,0,3
"27703","103796118","10507009",0,"3",0,1,0,0,1
"27704","103796126","10326080",0,"2",1,0,0,0,0
"27705","103796142","9423075",0,"3",0,1,2,0,3
"27706","103796165","10282893",0,"3",0,2,0,0,2
"27707","103796196","10426684",0,"3",0,1,0,0,1
"27708","103796201","9061720",0,"3",1,0,0,0,0
"27709","103796202","10207093",0,"3",0,2,5,0,7
"27710","103796203","9053498",0,"3",1,0,0,0,0
"27711","103796204","10366803",0,"2",1,0,0,0,0
"27712","103796205","9014097",0,"3",1,0,0,0,0
"27713","103796206","9014098",0,"3",0,0,1,0,1
"27714","103796208","9007197",0,"3",1,0,0,0,0
"27715","103796209","10207093",0,"3",1,0,0,0,0
"27716","103796216","10396589",0,"3",1,0,0,0,0
"27717","103796217","10291414",0,"2",0,1,0,0,1
"27718","103796219","9010888",0,"3",0,1,1,0,2
"27719","103796220","10411840",0,"2",1,0,0,0,0
"27720","103796222","10497102",0,"3",1,0,0,0,0
"27721","103796236","10524383",0,"2",0,0,1,0,1
"27722","103796237","9423075",0,"3",1,0,0,0,0
"27723","103796244","10548164",0,"2",1,0,0,0,0
"27724","103796260","10531453",0,"2",1,0,0,0,0
"27725","103796283","10484478",0,"3",0,2,0,0,2
"27726","103796289","9009813",0,"2",0,1,0,0,1
"27727","103796313","10556266",0,"2",0,1,0,0,1
"27728","103796314","9005795",0,"3",0,2,2,1,5
"27729","103796315","9017705",0,"3",0,0,1,0,1
"27730","103796316","9045608",0,"2",1,0,0,0,0
"27731","103796317","10543784",0,"2",1,0,0,0,0
"27732","103796331","10416044",0,"3",0,1,1,0,2
"27733","103796332","10443259",0,"3",0,0,1,0,1
"27734","103796334","10553416",0,"2",1,0,0,0,0
"27735","103796337","10402638",0,"3",0,1,0,0,1
"27736","103796344","10538078",0,"2",1,0,0,0,0
"27737","103796356","10341810",0,"2",0,0,1,0,1
"27738","103796363","10554208",0,"2",0,0,1,0,1
"27739","103796368","10571969",0,"3",1,0,0,0,0
"27740","103796376","10571970",0,"3",1,0,0,0,0
"27741","103796381","9005795",0,"3",1,0,0,0,0
"27742","103796390","10571971",0,"1",1,0,0,0,0
"27743","103796398","10438627",0,"3",0,3,0,0,3
"27744","103796414","10543299",0,"3",0,1,0,0,1
"27745","103796417","10559939",0,"3",1,0,0,0,0
"27746","103796425","10457603",0,"2",0,1,1,0,2
"27747","103796427","9007685",0,"3",0,1,0,0,1
"27748","103796431","9019275",0,"3",0,1,0,0,1
"27749","103796454","10467960",0,"2",1,0,0,0,0
"27750","103796462","10192883",0,"2",0,1,0,0,1
"27751","103796475","10186695",0,"1",0,0,1,1,2
"27752","103796476","10186695",0,"1",1,0,0,0,0
"27753","103796479","10278752",0,"2",1,0,0,0,0
"27754","103796485","9005916",0,"3",1,0,0,0,0
"27755","103796491","9015687",0,"2",1,0,0,0,0
"27756","103796492","10544372",0,"2",1,0,0,0,0
"27757","103796494","10571977",0,"2",1,0,0,0,0
"27758","103796500","10553100",0,"1",0,1,0,0,1
"27759","103796502","9004827",0,"2",0,3,1,0,4
"27760","103796503","9016292",0,"2",1,0,0,0,0
"27761","103796504","9017342",0,"2",0,1,0,0,1
"27762","103796505","10553404",0,"2",1,0,0,0,0
"27763","103796526","10334117",0,"3",1,0,0,0,0
"27764","103796570","10357203",0,"2",1,0,0,0,0
"27765","103796571","10362974",0,"2",0,3,0,0,3
"27766","103796573","10316902",0,"2",1,0,0,0,0
"27767","103796578","9057968",0,"2",1,0,0,0,0
"27768","103796582","9424683",0,"2",1,0,0,0,0
"27769","103796599","10436770",0,"2",1,0,0,0,0
"27770","103796601","10283743",0,"3",0,0,1,0,1
"27771","103796611","9004191",0,"2",1,0,0,0,0
"27772","103796627","9397959",0,"2",1,0,0,0,0
"27773","103796630","10492307",0,"3",1,0,0,0,0
"27774","103796647","10348513",0,"1",1,0,0,0,0
"27775","103796651","10536744",0,"3",0,3,0,0,3
"27776","103796654","10504229",0,"2",1,0,0,0,0
"27777","103796655","10505738",0,"1",1,0,0,0,0
"27778","103796660","10417486",0,"3",0,2,1,0,3
"27779","103796664","10283743",0,"3",0,0,1,0,1
"27780","103796675","10549955",0,"1",1,0,0,0,0
"27781","103796736","10428468",0,"1",1,0,0,0,0
"27782","103796738","10387139",0,"2",1,0,0,0,0
"27783","103796740","10557237",0,"2",1,0,0,0,0
"27784","103796760","10572014",0,"1",1,0,0,0,0
"27785","103796792","10260260",0,"2",0,0,2,0,2
"27786","103796795","9005068",0,"2",1,0,0,0,0
"27787","103796797","10572020",0,"3",1,0,0,0,0
"27788","103796798","9398888",0,"3",1,0,0,0,0
"27789","103796804","9013467",0,"3",0,2,0,0,2
"27790","103796817","10218995",0,"2",1,0,0,0,0
"27791","103796833","10420908",0,"3",0,3,6,1,10
"27792","103796836","10382207",0,"2",1,0,0,0,0
"27793","103796837","10252292",0,"3",0,1,1,0,2
"27794","103796847","10352146",0,"3",0,2,0,0,2
"27795","103796857","10417486",0,"3",0,2,0,0,2
"27796","103796878","10396646",0,"3",0,1,0,0,1
"27797","103796880","10199658",0,"2",1,0,0,0,0
"27798","103796903","10533756",0,"2",1,0,0,0,0
"27799","103796914","9041980",0,"2",0,0,1,0,1
"27800","103796915","10560787",0,"3",0,2,1,0,3
"27801","103796918","10473454",0,"3",0,2,0,0,2
"27802","103796922","10499971",0,"3",0,1,1,0,2
"27803","103796936","10572036",0,"1",1,0,0,0,0
"27804","103796944","10342266",0,"2",0,1,1,0,2
"27805","103796948","10572039",0,"3",1,0,0,0,0
"27806","103796977","9014553",0,"2",1,0,0,0,0
"27807","103796981","10531508",0,"1",1,0,0,0,0
"27808","103796986","10528488",0,"2",1,0,0,0,0
"27809","103796990","10433285",0,"3",1,0,0,0,0
"27810","103797007","10473263",0,"1",1,0,0,0,0
"27811","103797008","9007146",0,"3",0,1,1,0,2
"27812","103797013","9008118",0,"3",1,0,0,0,0
"27813","103797017","10572047",0,"2",1,0,0,0,0
"27814","103797019","10380276",0,"2",1,0,0,0,0
"27815","103797022","10396546",0,"2",0,1,0,0,1
"27816","103797023","10557594",0,"3",0,0,1,0,1
"27817","103797024","10268418",0,"3",1,0,0,0,0
"27818","103797027","10553921",0,"2",0,2,0,0,2
"27819","103797048","10572050",0,"3",0,3,6,2,11
"27820","103797056","10420908",0,"3",1,0,0,0,0
"27821","103797071","9007062",0,"2",0,1,0,0,1
"27822","103797073","9013107",0,"2",0,1,1,0,2
"27823","103797078","9053901",0,"3",0,1,2,0,3
"27824","103797080","10561437",0,"2",1,0,0,0,0
"27825","103797081","10450226",0,"2",1,0,0,0,0
"27826","103797095","10507415",0,"2",1,0,0,0,0
"27827","103797106","10195379",0,"3",1,0,0,0,0
"27828","103797108","10377722",0,"2",0,0,1,0,1
"27829","103797111","10442673",0,"3",1,0,0,0,0
"27830","103797118","9057598",0,"3",0,0,2,0,2
"27831","103797123","10279952",0,"3",0,0,1,0,1
"27832","103797124","9058515",0,"2",1,0,0,0,0
"27833","103797125","9387308",0,"1",1,0,0,0,0
"27834","103797129","9053966",0,"3",1,0,0,0,0
"27835","103797144","9057599",0,"3",0,1,0,0,1
"27836","103797152","10507288",0,"2",0,0,1,0,1
"27837","103797153","10411252",0,"2",0,1,0,0,1
"27838","103797157","10377725",0,"3",0,0,1,0,1
"27839","103797162","10507507",0,"1",1,0,0,0,0
"27840","103797163","10572050",0,"3",1,0,0,0,0
"27841","103797166","10572064",0,"2",1,0,0,0,0
"27842","103797167","9058508",0,"3",0,0,2,0,2
"27843","103797168","9060076",0,"2",1,0,0,0,0
"27844","103797172","10377740",0,"3",1,0,0,0,0
"27845","103797173","10461221",0,"1",1,0,0,0,0
"27846","103797175","10377717",0,"3",0,2,1,0,3
"27847","103797188","10563005",0,"2",1,0,0,0,0
"27848","103797189","9012437",0,"2",0,1,2,0,3
"27849","103797190","10451955",0,"2",0,1,0,0,1
"27850","103797201","10442079",0,"3",1,0,0,0,0
"27851","103797205","9385936",0,"2",1,0,0,0,0
"27852","103797207","9057925",0,"2",1,0,0,0,0
"27853","103797208","9058522",0,"3",0,0,1,0,1
"27854","103797211","10484485",0,"3",0,1,1,0,2
"27855","103797213","10371287",0,"2",0,0,1,0,1
"27856","103797215","9011168",0,"2",0,0,2,0,2
"27857","103797218","10556612",0,"3",0,0,1,0,1
"27858","103797219","10472689",0,"3",0,2,1,1,4
"27859","103797220","10507442",0,"3",0,1,0,0,1
"27860","103797221","10401368",0,"2",1,0,0,0,0
"27861","103797222","9386909",0,"2",1,0,0,0,0
"27862","103797223","9057706",0,"3",1,0,0,0,0
"27863","103797229","10422284",0,"1",1,0,0,0,0
"27864","103797231","10410985",0,"2",1,0,0,0,0
"27865","103797235","9058531",0,"2",1,0,0,0,0
"27866","103797239","9384850",0,"3",1,0,0,0,0
"27867","103797255","10442906",0,"3",1,0,0,0,0
"27868","103797257","10572068",0,"3",0,0,3,0,3
"27869","103797262","10472689",0,"3",0,2,0,0,2
"27870","103797270","10450262",0,"2",0,0,1,0,1
"27871","103797284","9009645",0,"2",1,0,0,0,0
"27872","103797286","10507285",0,"3",1,0,0,0,0
"27873","103797290","9058517",0,"3",1,0,0,0,0
"27874","103797295","9030072",0,"2",1,0,0,0,0
"27875","103797297","10442905",0,"3",0,0,1,0,1
"27876","103797298","9058503",0,"2",1,0,0,0,0
"27877","103797301","10317997",0,"3",1,0,0,0,0
"27878","103797302","10450262",0,"2",0,1,0,0,1
"27879","103797304","9053975",0,"2",1,0,0,0,0
"27880","103797308","9094873",0,"3",0,0,1,0,1
"27881","103797309","10377822",0,"3",1,0,0,0,0
"27882","103797310","10353150",0,"3",0,0,1,0,1
"27883","103797312","10572078",0,"2",1,0,0,0,0
"27884","103797320","10411081",0,"2",0,1,0,0,1
"27885","103797330","10248977",0,"3",1,0,0,0,0
"27886","103797342","10377743",0,"3",1,0,0,0,0
"27887","103797364","9412631",0,"2",1,0,0,0,0
"27888","103797366","9059151",0,"3",1,0,0,0,0
"27889","103797373","10405902",0,"2",1,0,0,0,0
"27890","103797377","10411080",0,"3",0,0,2,0,2
"27891","103797382","10442671",0,"3",1,0,0,0,0
"27892","103797386","9061037",0,"2",1,0,0,0,0
"27893","103797388","10318004",0,"3",0,0,3,0,3
"27894","103797390","9058490",0,"2",1,0,0,0,0
"27895","103797394","10507463",0,"1",1,0,0,0,0
"27896","103797400","9057592",0,"3",0,0,1,0,1
