field_1,lat,long,input_address,estblishment in ent dist_IsEnt
10271,43.6650672,-79.3523283,"349 BROADVIEW AVE , Toronto, ON, Canada",
10272,43.6550307,-79.3663083,"307 QUEEN ST W, Toronto, ON, Canada",
10273,43.6811144,-79.3105132,"1950 GERRARD ST E, Toronto, ON, Canada",
10274,43.6600934,-79.4331374,"1077 BLOOR ST W, Toronto, ON, Canada",
10275,43.6541295,-79.4230473,"839 COLLEGE ST , Toronto, ON, Canada",
10276,43.7315282,-79.4643013,"744 WILSON AVE , Toronto, ON, Canada",
10277,43.6472019,-79.3953394,"123 SPADINA AVE , Toronto, ON, Canada",1
10278,43.7163917,-79.454009,"120 VIA BAGNATO  , Toronto, ON, Canada",
10279,43.6496474,-79.4333974,"1545 DUNDAS ST W, Toronto, ON, Canada",
10280,43.7093505,-79.3845302,"393 EGLINTON AVE E, Toronto, ON, Canada",
10281,43.6496315,-79.4346993,"1591 DUNDAS ST W, Toronto, ON, Canada",
10282,43.6439175,-79.4016289,"633 KING ST W, Toronto, ON, Canada",
10283,43.6668304,-79.3691987,"552 PARLIAMENT ST , Toronto, ON, Canada",
10284,43.665444,-79.3805657,"499 CHURCH ST , Toronto, ON, Canada",
10285,43.6189478,-79.4998133,"392 ROYAL YORK RD , Toronto, ON, Canada",
10286,43.6652368,-79.4526328,"1549 DUPONT ST , Toronto, ON, Canada",
10287,43.6432965,-79.4221103,"1089 QUEEN ST W, Toronto, ON, Canada",
10288,43.6906233,-79.530647,"1498 ROYAL YORK RD , Toronto, ON, Canada",
10289,43.6487172,-79.4208709,"202 OSSINGTON AVE , Toronto, ON, Canada",
10290,43.6402648,-79.4383563,"1510 QUEEN ST W, Toronto, ON, Canada",
10291,43.7897298,-79.4182688,"6034 YONGE ST , Toronto, ON, Canada",
10292,43.6525678,-79.4330875,"1118 COLLEGE ST , Toronto, ON, Canada",
10293,43.6448978,-79.415899,"924 QUEEN ST W, Toronto, ON, Canada",
10294,43.6625632,-79.4240152,"842 BLOOR ST W, Toronto, ON, Canada",
10295,43.6807586,-79.2865478,"982 KINGSTON RD , Toronto, ON, Canada",
10296,43.6495109,-79.4232122,"1220 DUNDAS ST W, Toronto, ON, Canada",
10297,43.6668416,-79.3302499,"1555 DUNDAS ST W, Toronto, ON, Canada",
10298,43.6443751,-79.3993535,"565 KING ST W, Toronto, ON, Canada",
10299,43.617601,-79.4991206,"352 ROYAL YORK RD , Toronto, ON, Canada",
10300,43.6532233,-79.4277586,"983 COLLEGE ST , Toronto, ON, Canada",
10301,43.650517,-79.479699,"2312 BLOOR ST W, Toronto, ON, Canada",
10302,43.7759489,-79.3180806,"3007 SHEPPARD AVE E, Toronto, ON, Canada",
10303,43.6744091,-79.4580342,"1669 ST CLAIR AVE W, Toronto, ON, Canada",
10304,43.6383874,-79.4200813,"2 LIBERTY ST , Toronto, ON, Canada",
10305,43.6538059,-79.4014765,"199 AUGUSTA AVE , Toronto, ON, Canada",
10306,43.6672957,-79.4199854,"146 CHRISTIE ST , Toronto, ON, Canada",
10307,43.6551013,-79.3985989,"339 SPADINA AVE , Toronto, ON, Canada",
10308,43.6618582,-79.5080213,"4134 DUNDAS ST W, Toronto, ON, Canada",
10309,43.5940579,-79.5346586,"3595 LAKE SHORE BLVD W, Toronto, ON, Canada",
10310,43.7765649,-79.4139821,"13 BYNG AVE , Toronto, ON, Canada",
10311,43.6930244,-79.3338097,"484 COSBURN AVE , Toronto, ON, Canada",
10312,43.6160926,-79.488316,"2370 LAKE SHORE BLVD W, Toronto, ON, Canada",
10313,43.6826465,-79.4192902,"523 ST CLAIR AVE W, Toronto, ON, Canada",
10314,43.6843079,-79.3470161,"862 PAPE AVE , Toronto, ON, Canada",
10315,43.6943841,-79.3427719,"417 DONLANDS AVE , Toronto, ON, Canada",
10316,43.7034148,-79.5259589,"2183 WESTON RD , Toronto, ON, Canada",
10317,43.6543292,-79.4630249,"1840 BLOOR ST W, Toronto, ON, Canada",
10318,43.7866299,-79.4462047,"5999 BATHURST ST , Toronto, ON, Canada",
10319,43.793452,-79.324544,"2525 PHARMACY AVE , Toronto, ON, Canada",
10320,43.7929268,-79.3250235,"2529 PHARMACY AVE , Toronto, ON, Canada",
10321,43.7933869,-79.324649,"2551 PHARMACY AVE , Toronto, ON, Canada",
10322,43.7345973,-79.3461659,"19 MARIE LABATTE RD , Toronto, ON, Canada",
10323,43.6829176,-79.3922739,"1240 YONGE ST , Toronto, ON, Canada",
10324,43.6227646,-79.504815,"30 QUEEN ELIZABETH BLVD , Toronto, ON, Canada",
10325,43.6568051,-79.374686,"198 JARVIS ST , Toronto, ON, Canada",
10326,43.7748961,-79.4708839,"24 MARTIN ROSS AVE , Toronto, ON, Canada",
10327,43.7314329,-79.4190555,"1847 AVENUE RD , Toronto, ON, Canada",
10328,43.7537639,-79.451466,"181 COCKSFIELD AVE , Toronto, ON, Canada",
10329,43.7381627,-79.2402577,"2871 EGLINTON AVE E, Toronto, ON, Canada",
10330,43.6584172,-79.3702179,"323 DUNDAS ST E, Toronto, ON, Canada",
10331,43.6495264,-79.4204148,"1134 DUNDAS ST W, Toronto, ON, Canada",
10332,43.7368934,-79.4342363,"3748 BATHURST ST , Toronto, ON, Canada",
10333,43.6559734,-79.3639721,"360 QUEEN ST E, Toronto, ON, Canada",
10334,43.7886971,-79.3293345,"2838 VICTORIA PARK AVE , Toronto, ON, Canada",
10335,43.7215086,-79.2360838,"2849 KINGSTON RD , Toronto, ON, Canada",
10336,43.7077685,-79.29617,"1104 VICTORIA PARK AVE , Toronto, ON, Canada",
10337,43.6476808,-79.3967361,"431 RICHMOND ST W, Toronto, ON, Canada",
10338,43.6852264,-79.316105,"1936 DANFORTH AVE , Toronto, ON, Canada",
10339,43.654819,-79.3799109,"243 YONGE ST , Toronto, ON, Canada",
10340,43.736358,-79.42039,"2068 AVENUE RD , Toronto, ON, Canada",
10341,43.7802774,-79.2998025,"3551 SHEPPARD AVE E, Toronto, ON, Canada",
10342,43.6564203,-79.3644774,"205 PARLIAMENT ST , Toronto, ON, Canada",
10343,43.6669087,-79.4033671,"324 BLOOR ST W, Toronto, ON, Canada",
10344,43.6794195,-79.3583228,"864 BROADVIEW AVE , Toronto, ON, Canada",
10345,43.7009599,-79.3865407,"477 MOUNT PLEASANT RD , Toronto, ON, Canada",
10346,43.7971954,-79.1492073,"6 RYLANDER BLVD , Toronto, ON, Canada",
10347,43.6624492,-79.3674037,"296 GERRARD ST E, Toronto, ON, Canada",
10348,43.7665238,-79.2805533,"1885 KENNEDY RD , Toronto, ON, Canada",
10349,43.7740557,-79.2412582,"1913 ELLESMERE RD , Toronto, ON, Canada",
10350,43.678374,-79.442619,"1160 ST CLAIR AVE W, Toronto, ON, Canada",
10351,43.6778704,-79.4427337,"1167 ST CLAIR AVE W, Toronto, ON, Canada",
10352,43.6535658,-79.4452632,"128 STERLING RD , Toronto, ON, Canada",
10353,43.6558967,-79.3931781,"27 BALDWIN ST , Toronto, ON, Canada",
10354,43.7388761,-79.5656106,"2663 ISLINGTON AVE , Toronto, ON, Canada",
10355,43.7138345,-79.5676952,"2044 KIPLING AVE , Toronto, ON, Canada",
10356,43.7311896,-79.4041335,"3322 YONGE ST , Toronto, ON, Canada",
10357,43.6436855,-79.3992284,"67 PORTLAND ST , Toronto, ON, Canada",
10358,43.7306997,-79.2799876,"2200 EGLINTON AVE E, Toronto, ON, Canada",
10359,43.6450154,-79.4283625,"80 GLADSTONE AVE , Toronto, ON, Canada",
10360,43.6571167,-79.4478528,"1421 BLOOR ST W, Toronto, ON, Canada",
10361,43.6656214,-79.4734771,"3108 DUNDAS ST W, Toronto, ON, Canada",
10362,43.6655846,-79.4821065,"3358 DUNDAS ST W, Toronto, ON, Canada",
10363,43.659328,-79.4826374,"639 ANNETTE ST , Toronto, ON, Canada",
10364,43.6518558,-79.3683588,"61 SHERBOURNE ST , Toronto, ON, Canada",
10365,43.6464107,-79.3934801,"11 CHARLOTTE ST , Toronto, ON, Canada",1
10366,43.6564029,-79.4065358,"409 COLLEGE ST , Toronto, ON, Canada",
10367,43.6561157,-79.3923841,"3 BALDWIN ST , Toronto, ON, Canada",
10368,43.7684754,-79.3816057,"650 SHEPPARD AVE W, Toronto, ON, Canada",
10369,43.6383714,-79.421133,"60 ATLANTIC AVE , Toronto, ON, Canada",
10370,43.7090378,-79.295739,"3100 ST CLAIR AVE E, Toronto, ON, Canada",
10371,43.7828971,-79.2037706,"2872 ELLESMERE RD , Toronto, ON, Canada",
10372,43.6551783,-79.4127311,"567 COLLEGE ST , Toronto, ON, Canada",
10373,43.7516093,-79.2891888,"69 HOWDEN RD , Toronto, ON, Canada",
10374,43.8120546,-79.2439646,"2290 MARKHAM RD , Toronto, ON, Canada",
10375,43.6836896,-79.3008337,"2191 GERRARD ST E, Toronto, ON, Canada",
10376,43.7676004,-79.2289861,"850 MARKHAM RD , Toronto, ON, Canada",
10377,43.6998323,-79.4317516,"1100 EGLINTON AVE W, Toronto, ON, Canada",
10378,43.7740266,-79.2513289,"1255 MCCOWAN RD , Toronto, ON, Canada",
10379,43.7681965,-79.2699414,"1100 ELLESMERE RD , Toronto, ON, Canada",
10380,43.6652089,-79.469526,"3011 DUNDAS ST W, Toronto, ON, Canada",
10381,43.7005967,-79.4268035,"881 EGLINTON AVE W, Toronto, ON, Canada",
10382,43.6542585,-79.398801,"346 SPADINA AVE , Toronto, ON, Canada",
10383,43.668435,-79.3828598,"66 ISABELLA ST , Toronto, ON, Canada",
10384,43.6657121,-79.4090963,"454 BLOOR ST W, Toronto, ON, Canada",
10385,43.6653855,-79.4034771,"720 SPADINA AVE , Toronto, ON, Canada",
10386,43.6558094,-79.3641007,"356 QUEEN ST E, Toronto, ON, Canada",
10387,43.6552721,-79.4168016,"672 COLLEGE ST , Toronto, ON, Canada",
10388,43.6638646,-79.4179249,"712 BLOOR ST W, Toronto, ON, Canada",
10389,43.6695403,-79.3015213,"1965 QUEEN ST E, Toronto, ON, Canada",
10390,43.6470415,-79.3849415,"100 UNIVERSITY AVE , Toronto, ON, Canada",1
10391,43.6699741,-79.3855162,"33 BLOOR ST E, Toronto, ON, Canada",
10392,43.7280362,-79.402681,"3211 YONGE ST , Toronto, ON, Canada",
10393,43.6747916,-79.4067994,"263 DUPONT ST , Toronto, ON, Canada",
10394,43.6653686,-79.4115376,"792 BATHURST ST , Toronto, ON, Canada",
10395,43.6543091,-79.3990159,"6 ST ANDREW ST , Toronto, ON, Canada",
10396,43.7328435,-79.2687899,"790 KENNEDY RD , Toronto, ON, Canada",
10397,43.7061117,-79.3751346,"1595 BAYVIEW AVE , Toronto, ON, Canada",
10398,43.6652938,-79.383939,"16 WELLESLEY ST E, Toronto, ON, Canada",
10399,43.7585005,-79.5379982,"35 FENMAR DR , Toronto, ON, Canada",
10400,43.7495748,-79.5540715,"2503 FINCH AVE W, Toronto, ON, Canada",
10401,43.721098,-79.2364363,"2829 KINGSTON RD , Toronto, ON, Canada",
10402,43.7044635,-79.4617748,"136 TYCOS DR , Toronto, ON, Canada",
10403,43.6926403,-79.4412946,"632 VAUGHAN RD , Toronto, ON, Canada",
10404,43.6877325,-79.4387948,"373 OAKWOOD AVE , Toronto, ON, Canada",
10405,43.6490223,-79.3941095,"385 QUEEN ST W, Toronto, ON, Canada",1
10406,43.6624171,-79.4228715,"833 BLOOR ST W, Toronto, ON, Canada",
10407,43.7429457,-79.2403225,"425 MCCOWAN RD , Toronto, ON, Canada",
10408,43.6595834,-79.4350531,"1009 DUFFERIN ST , Toronto, ON, Canada",
10409,43.7638724,-79.3991777,"191 SHEPPARD AVE E, Toronto, ON, Canada",
10410,43.6755784,-79.4230446,"440 CHRISTIE ST , Toronto, ON, Canada",
10411,43.6528952,-79.4001416,"2 KENSINGTON AVE , Toronto, ON, Canada",
10412,43.7659396,-79.198945,"4040 LAWRENCE AVE E, Toronto, ON, Canada",
10413,43.7771187,-79.282865,"2035 KENNEDY RD , Toronto, ON, Canada",
10414,43.6500251,-79.4503216,"367 RONCESVALLES AVE , Toronto, ON, Canada",
10415,43.766483,-79.2813097,"1880 KENNEDY RD , Toronto, ON, Canada",
10416,43.7008453,-79.4269104,"884 EGLINTON AVE W, Toronto, ON, Canada",
10417,43.7238398,-79.3372995,"18 WYNFORD DR , Toronto, ON, Canada",
10418,43.6484849,-79.5286632,"4923 DUNDAS ST W, Toronto, ON, Canada",
10419,43.6019422,-79.5011638,"2814 LAKE SHORE BLVD W, Toronto, ON, Canada",
10420,43.6997954,-79.5155408,"1872 WESTON RD , Toronto, ON, Canada",
10421,43.6833136,-79.3247345,"1530 DANFORTH AVE , Toronto, ON, Canada",
10422,43.6895689,-79.4766427,"2679 EGLINTON AVE W, Toronto, ON, Canada",
10423,43.6020048,-79.50035,"2794 LAKE SHORE BLVD W, Toronto, ON, Canada",
10424,43.6695027,-79.3866477,"760 YONGE ST , Toronto, ON, Canada",
10425,43.7490418,-79.5593517,"2518 FINCH AVE W, Toronto, ON, Canada",
10426,43.6770557,-79.4944003,"885 JANE ST , Toronto, ON, Canada",
10427,43.650461,-79.4403175,"1762 DUNDAS ST W, Toronto, ON, Canada",
10428,43.6402104,-79.4239421,"20 JOE SHUSTER WAY , Toronto, ON, Canada",
10429,43.599049,-79.513736,"3106 LAKE SHORE BLVD W, Toronto, ON, Canada",
10430,43.7976559,-79.3697389,"5889 LESLIE ST , Toronto, ON, Canada",
10431,43.6358402,-79.425958,"165 DUFFERIN ST , Toronto, ON, Canada",
10432,43.6842409,-79.3208663,"1686 DANFORTH AVE , Toronto, ON, Canada",
10433,43.7075497,-79.398122,"2291 YONGE ST , Toronto, ON, Canada",
10434,43.7583465,-79.3611375,"1961 LESLIE ST , Toronto, ON, Canada",
10435,43.6504107,-79.47854,"2277 BLOOR ST W, Toronto, ON, Canada",
10436,43.7032943,-79.5041372,"1692 JANE ST , Toronto, ON, Canada",
10437,43.7051093,-79.2885845,"459 PHARMACY AVE , Toronto, ON, Canada",
10438,43.7114073,-79.398691,"10 ERSKINE AVE , Toronto, ON, Canada",
10439,43.6407847,-79.4344207,"269 DUNN AVE , Toronto, ON, Canada",
10440,43.6688692,-79.4833112,"2461 ST CLAIR AVE W, Toronto, ON, Canada",
10441,43.6906409,-79.4996375,"1370 WESTON RD , Toronto, ON, Canada",
10442,43.6760605,-79.4506522,"1349 ST CLAIR AVE W, Toronto, ON, Canada",
10443,43.6841101,-79.4721844,"1671 KEELE ST , Toronto, ON, Canada",
10444,43.6678191,-79.3856463,"645 YONGE ST , Toronto, ON, Canada",
10445,43.7080553,-79.3930567,"180 EGLINTON AVE E, Toronto, ON, Canada",
10446,43.6866811,-79.3936852,"1404 YONGE ST , Toronto, ON, Canada",
10447,43.7084406,-79.3592403,"28 INDUSTRIAL ST , Toronto, ON, Canada",
10448,43.7601677,-79.2255381,"640 MARKHAM RD , Toronto, ON, Canada",
10449,43.7490387,-79.5592383,"2524 FINCH AVE W, Toronto, ON, Canada",
10450,43.763311,-79.301712,"1546 WARDEN AVE , Toronto, ON, Canada",
10451,43.6506902,-79.4505673,"391 RONCESVALLES AVE , Toronto, ON, Canada",
10452,43.6695965,-79.3033399,"1934 QUEEN ST E, Toronto, ON, Canada",
10453,43.6544388,-79.3874131,"439 UNIVERSITY AVE , Toronto, ON, Canada",
10454,43.6505117,-79.3822063,"70 TEMPERANCE ST , Toronto, ON, Canada",
10455,43.6704324,-79.4556583,"1930 DAVENPORT RD , Toronto, ON, Canada",
10456,43.674406,-79.4583883,"1679 ST CLAIR AVE W, Toronto, ON, Canada",
10457,43.7585826,-79.5706956,"2 SATTERLY RD , Toronto, ON, Canada",
10458,43.6887941,-79.3483884,"1031 PAPE AVE , Toronto, ON, Canada",
10459,43.7836386,-79.2991286,"7 BONIS AVE , Toronto, ON, Canada",
10460,43.6606846,-79.4328339,"1062 BLOOR ST W, Toronto, ON, Canada",
10461,43.6481193,-79.3986991,"507 QUEEN ST W, Toronto, ON, Canada",
10462,43.6796271,-79.3239311,"8 HANSON ST , Toronto, ON, Canada",
10463,43.6639315,-79.4178602,"710 BLOOR ST W, Toronto, ON, Canada",
10464,43.656476,-79.359781,"461 QUEEN ST W, Toronto, ON, Canada",
10465,43.6491944,-79.4499442,"331 RONCESVALLES AVE , Toronto, ON, Canada",
10466,43.6488191,-79.3883242,"25 NELSON ST , Toronto, ON, Canada",1
10467,43.7059128,-79.4676769,"103 LOTHERTON PTWY , Toronto, ON, Canada",
10468,43.7781261,-79.3086647,"3311 SHEPPARD AVE E, Toronto, ON, Canada",
10469,43.6967642,-79.4462269,"1698 EGLINTON AVE W, Toronto, ON, Canada",
10470,43.6389498,-79.4278714,"1210 KING ST W, Toronto, ON, Canada",
10471,43.7295522,-79.4194604,"375 MELROSE AVE , Toronto, ON, Canada",
10472,43.6722455,-79.3232738,"1410 GERRARD ST E, Toronto, ON, Canada",
10473,43.780914,-79.415519,"5637 YONGE ST , Toronto, ON, Canada",
10474,43.6981868,-79.396272,"1901 YONGE ST , Toronto, ON, Canada",
10475,43.6487667,-79.3722286,"87 FRONT ST E, Toronto, ON, Canada",
10476,43.7806181,-79.2978373,"2260 BIRCHMOUNT RD , Toronto, ON, Canada",
10477,43.6655211,-79.4647427,"2856 DUNDAS ST W, Toronto, ON, Canada",
10478,43.6570912,-79.405361,"382 COLLEGE ST , Toronto, ON, Canada",
10479,43.7007508,-79.42739,"898 EGLINTON AVE W, Toronto, ON, Canada",
10480,43.6748215,-79.3968213,"148 AVENUE RD , Toronto, ON, Canada",
10481,43.672529,-79.3878412,"876 YONGE ST , Toronto, ON, Canada",
10482,43.7645213,-79.4002492,"116 WILLOWDALE AVE , Toronto, ON, Canada",
10483,43.64426,-79.448125,"167 RONCESVALLES AVE , Toronto, ON, Canada",
10484,43.731995,-79.4598461,"793 WILSON AVE , Toronto, ON, Canada",
10485,43.7632807,-79.4128902,"4900 YONGE ST , Toronto, ON, Canada",
10486,43.6567777,-79.3992574,"405 SPADINA AVE , Toronto, ON, Canada",
10487,43.7502034,-79.5528898,"2444 FINCH AVE W, Toronto, ON, Canada",
10488,43.7488134,-79.5592278,"2516 FINCH AVE W, Toronto, ON, Canada",
10489,43.655839,-79.4541255,"1573 BLOOR ST W, Toronto, ON, Canada",
10490,43.7763659,-79.4144144,"5425 YONGE ST , Toronto, ON, Canada",
10491,43.647243,-79.4008995,"163 PORTLAND ST , Toronto, ON, Canada",
10492,43.7005602,-79.4286096,"944 EGLINTON AVE W, Toronto, ON, Canada",
10493,43.6989755,-79.5134791,"1812 WESTON RD , Toronto, ON, Canada",
10494,43.6458238,-79.5598558,"390 THE EAST MALL  , Toronto, ON, Canada",
10495,43.7781026,-79.3087699,"3307 SHEPPARD AVE E, Toronto, ON, Canada",
10496,43.7163114,-79.2605052,"646 DANFORTH RD , Toronto, ON, Canada",
10497,43.6693569,-79.3859879,"703 YONGE ST , Toronto, ON, Canada",
10498,43.6484401,-79.5287033,"4925 DUNDAS ST W, Toronto, ON, Canada",
10499,43.6872661,-79.5986144,"950 DIXON RD , Toronto, ON, Canada",
10500,43.6530216,-79.3967512,"469 DUNDAS ST W, Toronto, ON, Canada",
10501,43.6496743,-79.4351157,"1603 DUNDAS ST W, Toronto, ON, Canada",
10502,43.65088,-79.478725,"2290 BLOOR ST W, Toronto, ON, Canada",
10503,43.6605266,-79.44374,"584 LANSDOWNE AVE , Toronto, ON, Canada",
10504,43.6594518,-79.3466436,"791 QUEEN ST E, Toronto, ON, Canada",
10505,43.7459518,-79.2926554,"2088 LAWRENCE AVE E, Toronto, ON, Canada",
10506,43.6502594,-79.3892411,"265 QUEEN ST W, Toronto, ON, Canada",1
10507,43.6585058,-79.4425128,"1308 BLOOR ST W, Toronto, ON, Canada",
10508,43.6303462,-79.4855483,"170 THE QUEENSWAY  , Toronto, ON, Canada",
10509,43.7283941,-79.4032891,"3204 YONGE ST , Toronto, ON, Canada",
10510,43.6926855,-79.5727247,"600 DIXON RD , Toronto, ON, Canada",
10511,43.6651527,-79.3413975,"345 CARLAW AVE , Toronto, ON, Canada",
10512,43.6440818,-79.4480352,"157 RONCESVALLES AVE , Toronto, ON, Canada",
10513,43.6449495,-79.4157535,"920 QUEEN ST W, Toronto, ON, Canada",
10514,43.6737498,-79.4628464,"1826 ST CLAIR AVE W, Toronto, ON, Canada",
10515,43.6466065,-79.4198509,"110 OSSINGTON AVE , Toronto, ON, Canada",
10516,43.6183434,-79.5371169,"1533 THE QUEENSWAY  , Toronto, ON, Canada",
10517,43.6971284,-79.494154,"612 TRETHEWEY DR , Toronto, ON, Canada",
10518,43.7440081,-79.4868057,"3322 KEELE ST , Toronto, ON, Canada",
10519,43.6793731,-79.3447075,"721 PAPE AVE , Toronto, ON, Canada",
10520,43.6653822,-79.3850843,"590 YONGE ST , Toronto, ON, Canada",
10521,43.7434573,-79.3036448,"1848 LAWRENCE AVE E, Toronto, ON, Canada",
10522,43.7950207,-79.2677951,"140 COMMANDER BLVD , Toronto, ON, Canada",
10523,43.6478686,-79.3738152,"16 CHURCH ST , Toronto, ON, Canada",
10524,43.645908,-79.4486592,"223 RONCESVALLES AVE , Toronto, ON, Canada",
10525,43.6492478,-79.4216306,"1169 DUNDAS ST W, Toronto, ON, Canada",
10526,43.6549543,-79.4146607,"615 COLLEGE ST , Toronto, ON, Canada",
10527,43.7014239,-79.3969863,"2025 YONGE ST , Toronto, ON, Canada",
10528,43.7000156,-79.4295099,"971 EGLINTON AVE W, Toronto, ON, Canada",
10529,43.6516766,-79.4753925,"254 KENNEDY AVE , Toronto, ON, Canada",
10530,43.6557142,-79.384236,"112 DUNDAS ST W, Toronto, ON, Canada",
10531,43.6695907,-79.3015868,"1963 QUEEN ST E, Toronto, ON, Canada",
10532,43.78403,-79.205259,"2856 ELLESMERE RD , Toronto, ON, Canada",
10533,43.6681922,-79.3861822,"710 YONGE ST , Toronto, ON, Canada",
10534,43.6709082,-79.3910312,"29 BELLAIR ST , Toronto, ON, Canada",
10535,43.8060374,-79.2358111,"20 MELFORD DR , Toronto, ON, Canada",
10536,43.737501,-79.2444181,"2817 EGLINTON AVE E, Toronto, ON, Canada",
10537,43.786617,-79.4184096,"23 DREWRY AVE , Toronto, ON, Canada",
10538,43.6514908,-79.40602,"324 BATHURST ST , Toronto, ON, Canada",
10539,43.76192,-79.2710825,"393 MIDWEST RD , Toronto, ON, Canada",
10540,43.6850276,-79.3148816,"1989 DANFORTH AVE , Toronto, ON, Canada",
10541,43.7638661,-79.4858994,"1235 FINCH AVE W, Toronto, ON, Canada",
10542,43.7808552,-79.298964,"3593 SHEPPARD AVE E, Toronto, ON, Canada",
10543,43.7053513,-79.388712,"647 MOUNT PLEASANT RD , Toronto, ON, Canada",
10544,43.7640487,-79.2912179,"1615 BIRCHMOUNT RD , Toronto, ON, Canada",
10545,43.8351898,-79.3103128,"275 MILLIKEN BLVD , Toronto, ON, Canada",
10546,43.6625998,-79.3326829,"1169 QUEEN ST W, Toronto, ON, Canada",
10547,43.7961568,-79.4191729,"6347 YONGE ST , Toronto, ON, Canada",
10548,43.6560084,-79.3767156,"213 CHURCH ST , Toronto, ON, Canada",
10549,43.7233354,-79.4163574,"1552 AVENUE RD , Toronto, ON, Canada",
10550,43.7123367,-79.3644718,"220 LAIRD DR , Toronto, ON, Canada",
10551,43.68169,-79.308437,"2029 GERRARD ST E, Toronto, ON, Canada",
10552,43.7294388,-79.4822969,"2801 KEELE ST , Toronto, ON, Canada",
10553,43.7366507,-79.307863,"1758 VICTORIA PARK AVE , Toronto, ON, Canada",
10554,43.6526793,-79.3578886,"416 FRONT ST E, Toronto, ON, Canada",
10555,43.6399996,-79.3972232,"82 FORT YORK BLVD , Toronto, ON, Canada",
10556,43.7090846,-79.38573,"365 EGLINTON AVE W, Toronto, ON, Canada",
10557,43.8103973,-79.342906,"716 GORDON BAKER RD , Toronto, ON, Canada",
10558,43.6429232,-79.4068551,"791 KING ST W, Toronto, ON, Canada",
10559,43.6600691,-79.3439776,"841 QUEEN ST E, Toronto, ON, Canada",
10560,43.7092824,-79.3849854,"383 EGLINTON AVE E, Toronto, ON, Canada",
10561,43.7003395,-79.4297491,"1008 EGLINTON AVE W, Toronto, ON, Canada",
10562,43.7069712,-79.3899783,"732 MOUNT PLEASANT RD , Toronto, ON, Canada",
10563,43.7659593,-79.3855572,"25 KENASTON GDNS , Toronto, ON, Canada",
10564,43.7899386,-79.4185737,"6050 YONGE ST , Toronto, ON, Canada",
10565,43.6551802,-79.4524393,"2285 DUNDAS ST W, Toronto, ON, Canada",
10566,43.7646915,-79.4758473,"586 CHAMPAGNE DR , Toronto, ON, Canada",
10567,43.6556597,-79.4139103,"53 CLINTON ST , Toronto, ON, Canada",
10568,43.6544504,-79.4521714,"2247 DUNDAS ST W, Toronto, ON, Canada",
10569,43.6518091,-79.4089374,"814 DUNDAS ST W, Toronto, ON, Canada",
10570,43.6693622,-79.4831568,"2460 ST CLAIR AVE W, Toronto, ON, Canada",
10571,43.835393,-79.3099047,"285 MILLIKEN BLVD , Toronto, ON, Canada",
10572,43.6698051,-79.3018215,"1966 QUEEN ST E, Toronto, ON, Canada",
