"","ESTABLISHMENT_ID","IsED","Inspection","Minor","Significant","Crucial","Total"
"735","10249415",0,4,5,1,0,6
"736","10249440",0,4,7,2,0,9
"737","10249470",0,1,0,0,0,0
"738","10249606",0,1,0,0,0,0
"739","10249622",0,4,0,0,0,0
"740","10249631",0,3,0,0,0,0
"741","10249645",0,1,0,0,0,0
"742","10249781",0,3,0,0,0,0
"743","10249950",0,4,1,0,0,1
"744","10250148",0,8,3,2,1,6
"745","10250154",0,6,7,4,0,11
"746","10250210",1,4,2,4,0,6
"747","10250263",0,3,10,1,0,11
"748","10250429",0,5,3,4,0,7
"749","10250442",0,4,1,0,0,1
"750","10250493",0,3,0,1,0,1
"751","10250996",0,3,0,0,0,0
"752","10251032",0,1,0,0,0,0
"753","10251102",0,2,0,0,0,0
"754","10251115",0,5,2,2,0,4
"755","10251151",0,3,0,1,0,1
"756","10251171",0,2,1,0,0,1
"757","10251174",0,4,7,1,0,8
"758","10251187",0,1,0,0,0,0
"759","10251216",0,1,0,0,0,0
"760","10251247",0,1,0,0,0,0
"761","10251276",0,4,1,1,0,2
"762","10251358",0,6,0,0,0,0
"763","10251386",0,2,0,0,0,0
"764","10251470",0,4,4,1,0,5
"765","10251472",0,6,7,2,0,9
"766","10251486",0,3,0,0,0,0
"767","10251670",0,3,3,0,0,3
"768","10251728",0,1,0,0,0,0
"769","10251732",0,1,0,0,0,0
"770","10251751",0,5,6,3,0,9
"771","10252074",0,4,7,5,0,12
"772","10252174",0,4,0,0,0,0
"773","10252180",0,1,0,1,0,1
"774","10252292",0,7,6,3,0,9
"775","10252302",0,2,4,0,0,4
"776","10252328",0,4,2,0,0,2
"777","10252386",0,1,0,0,0,0
"778","10252471",0,3,3,1,0,4
"779","10252494",0,5,5,1,0,6
"780","10252681",0,2,1,0,0,1
"781","10252685",0,8,0,0,0,0
"782","10252727",0,1,0,0,0,0
"783","10252788",0,1,2,0,0,2
"784","10252888",0,1,0,0,0,0
"785","10252890",0,1,0,0,0,0
"786","10252894",0,3,4,2,0,6
"787","10252922",0,4,2,1,0,3
"788","10252949",0,1,1,1,0,2
"789","10253079",0,1,1,0,0,1
"790","10253124",0,4,0,0,0,0
"791","10253134",0,2,0,0,0,0
"792","10253137",0,4,0,1,0,1
"793","10253166",0,6,3,5,0,8
"794","10253177",0,5,5,2,0,7
"795","10253199",0,1,0,0,0,0
"796","10253245",0,4,1,0,0,1
"797","10253287",0,2,1,0,0,1
"798","10253390",0,3,1,0,0,1
"799","10253512",0,9,14,8,3,25
"800","10253520",0,1,0,0,0,0
"801","10253638",0,4,7,2,0,9
"802","10253721",0,4,0,1,0,1
"803","10253750",0,3,4,2,0,6
"804","10253793",0,3,1,3,1,5
"805","10253838",0,1,0,0,0,0
"806","10253883",0,1,0,0,0,0
"807","10253914",0,4,0,0,0,0
"808","10253963",0,1,0,0,0,0
"809","10254063",0,1,0,0,0,0
"810","10254093",0,5,4,8,0,12
"811","10254114",0,1,0,0,0,0
"812","10254119",0,1,0,0,0,0
"813","10254131",0,1,1,0,0,1
"814","10254243",0,3,6,0,0,6
"815","10254518",0,1,0,0,0,0
"816","10254638",0,5,1,3,1,5
"817","10254710",0,5,3,0,1,4
"818","10254750",0,3,1,1,0,2
"819","10254768",0,1,0,0,0,0
"820","10254873",0,2,0,0,0,0
"821","10254949",0,3,1,0,1,2
"822","10255014",0,5,11,3,0,14
"823","10255030",0,5,6,6,1,13
"824","10255031",0,4,0,0,0,0
"825","10255077",0,3,2,0,0,2
"826","10255203",0,1,1,0,0,1
"827","10255278",0,4,0,0,0,0
"828","10255320",0,5,0,0,0,0
"829","10255433",0,2,2,1,0,3
"830","10255486",0,4,1,1,0,2
"831","10255663",0,4,0,0,0,0
"832","10255980",0,5,5,0,1,6
"833","10256032",0,4,1,0,0,1
"834","10256081",0,8,7,3,1,11
"835","10256141",0,1,0,0,0,0
"836","10256286",0,1,1,0,0,1
"837","10256298",0,2,0,1,0,1
"838","10256354",0,4,0,2,0,2
"839","10256358",0,3,2,0,0,2
"840","10256435",0,5,6,2,0,8
"841","10256493",0,2,0,0,0,0
"842","10256520",0,3,4,0,0,4
"843","10256555",0,4,5,1,0,6
"844","10256712",0,4,8,0,0,8
"845","10256719",0,1,1,2,0,3
"846","10256730",0,6,2,1,0,3
"847","10256745",0,3,1,0,0,1
"848","10256931",0,4,5,0,0,5
"849","10256946",0,1,0,0,0,0
"850","10257034",1,3,1,0,0,1
"851","10257037",0,3,0,0,0,0
"852","10257067",0,2,1,0,0,1
"853","10257073",0,3,3,0,0,3
"854","10257336",0,4,0,0,0,0
"855","10257388",0,3,2,2,0,4
"856","10257419",0,4,5,4,0,9
"857","10257602",0,4,2,0,0,2
"858","10257632",0,2,0,0,0,0
"859","10257701",0,3,1,0,0,1
"860","10257782",0,2,1,0,0,1
"861","10257814",0,2,0,0,0,0
"862","10257990",1,2,0,0,0,0
"863","10257991",0,6,6,10,1,17
"864","10258115",0,6,0,0,0,0
"865","10258214",0,4,0,0,0,0
"866","10258313",0,1,0,0,0,0
"867","10258322",0,1,0,0,0,0
"868","10258327",0,4,3,1,0,4
"869","10258433",0,4,0,0,0,0
"870","10258618",0,7,13,6,0,19
"871","10258621",0,4,3,2,0,5
"872","10258794",0,3,3,3,0,6
"873","10258911",0,6,2,4,0,6
"874","10259129",0,3,3,0,0,3
"875","10259223",0,2,0,0,0,0
"876","10259543",0,4,1,0,0,1
"877","10259545",0,1,0,0,0,0
"878","10259565",0,8,2,5,0,7
"879","10259649",0,4,2,1,0,3
"880","10259796",0,4,0,0,0,0
"881","10260260",0,4,1,2,0,3
"882","10260331",0,5,3,0,0,3
"883","10260572",0,5,3,0,0,3
"884","10260613",0,2,0,0,0,0
"885","10260636",0,5,2,0,0,2
"886","10260639",0,1,0,1,0,1
"887","10260677",0,2,1,2,0,3
"888","10260680",0,4,5,0,0,5
"889","10260777",0,4,0,1,0,1
"890","10260868",0,5,2,1,0,3
"891","10260934",0,4,0,2,0,2
"892","10261043",0,4,2,0,0,2
"893","10261153",0,6,7,0,0,7
"894","10261204",0,6,2,0,0,2
"895","10261242",0,5,4,2,0,6
"896","10261333",0,4,0,0,0,0
"897","10261338",0,4,1,0,0,1
"898","10261393",0,4,4,3,0,7
"899","10261501",0,4,6,1,0,7
"900","10261552",0,3,1,3,0,4
"901","10261644",0,7,5,5,1,11
"902","10261653",0,2,0,0,0,0
"903","10261684",0,2,2,0,0,2
"904","10261727",0,5,2,0,0,2
"905","10261787",0,4,0,1,0,1
"906","10261795",0,3,2,1,0,3
"907","10261860",0,6,10,17,2,29
"908","10261957",0,2,0,2,0,2
"909","10261962",0,2,0,0,0,0
"910","10261980",0,2,1,0,0,1
"911","10262127",0,1,0,3,0,3
"912","10262260",0,2,0,0,0,0
"913","10262303",0,5,0,0,0,0
"914","10262307",0,3,0,0,0,0
"915","10262315",0,5,5,2,0,7
"916","10262375",0,3,3,1,0,4
"917","10262596",0,4,0,0,0,0
"918","10262638",0,5,5,1,0,6
"919","10262656",0,3,4,0,0,4
"920","10262677",0,4,0,1,0,1
"921","10262879",0,2,0,0,0,0
"922","10262983",0,2,1,0,0,1
"923","10262985",0,1,0,0,0,0
"924","10263010",0,5,0,0,0,0
"925","10263049",0,4,5,0,0,5
"926","10263097",0,4,5,6,0,11
"927","10263148",0,4,3,1,0,4
"928","10263183",0,4,0,0,0,0
"929","10263191",0,5,0,1,0,1
"930","10263217",0,1,0,0,0,0
"931","10263300",0,3,1,0,0,1
"932","10263306",0,1,0,3,0,3
"933","10263374",0,1,0,0,0,0
"934","10263389",0,1,1,0,0,1
"935","10263407",0,3,0,0,0,0
"936","10263525",0,4,1,0,0,1
"937","10263676",0,2,2,0,0,2
"938","10263766",0,5,1,0,0,1
"939","10263867",0,4,7,0,0,7
"940","10263891",0,4,4,0,0,4
"941","10263911",0,3,8,1,0,9
"942","10263948",0,6,10,7,0,17
"943","10264044",0,3,2,1,0,3
"944","10264327",0,3,3,0,0,3
"945","10264628",0,1,0,0,0,0
"946","10264871",0,3,0,0,0,0
"947","10264943",0,4,0,0,0,0
"948","10264972",0,4,2,1,0,3
"949","10265033",0,6,7,1,0,8
"950","10265111",0,5,4,2,1,7
"951","10265204",0,7,9,11,1,21
"952","10265221",0,2,0,0,0,0
"953","10265254",0,6,0,1,0,1
"954","10265268",1,1,0,0,0,0
"955","10265273",0,5,4,1,0,5
"956","10265356",0,9,8,11,2,21
"957","10265410",0,3,2,7,0,9
"958","10265424",0,1,0,0,0,0
"959","10265558",0,4,4,0,0,4
"960","10265737",0,2,0,0,0,0
"961","10265856",0,6,9,8,0,17
"962","10266004",0,7,12,11,2,25
"963","10266023",0,4,0,0,0,0
"964","10266073",0,3,5,1,0,6
"965","10266132",0,10,9,12,5,26
"966","10266207",0,5,1,2,0,3
"967","10266215",0,4,1,3,0,4
"968","10266224",0,4,0,0,0,0
"969","10266227",0,3,1,0,0,1
"970","10266407",0,2,2,3,0,5
"971","10266523",0,2,0,0,0,0
"972","10266543",0,3,4,2,2,8
"973","10266599",0,3,2,1,0,3
"974","10266652",0,2,1,0,0,1
"975","10266702",0,5,1,1,0,2
"976","10266721",0,6,6,2,0,8
"977","10266756",0,7,1,1,0,2
"978","10266831",0,6,3,0,0,3
"979","10266854",0,3,4,0,0,4
"980","10267064",0,3,0,3,0,3
"981","10267150",0,1,0,0,0,0
"982","10267171",0,1,3,0,0,3
"983","10267221",0,2,0,0,0,0
"984","10267358",0,4,3,1,0,4
"985","10267359",0,5,4,0,0,4
"986","10267416",0,4,5,2,0,7
"987","10267454",0,5,3,9,0,12
"988","10267698",0,2,0,1,0,1
"989","10267711",0,3,0,0,0,0
"990","10267867",0,4,0,3,0,3
"991","10267888",0,1,0,0,0,0
"992","10267941",0,2,0,0,0,0
"993","10267996",0,1,1,0,0,1
"994","10268050",0,7,14,5,1,20
"995","10268065",0,3,1,0,0,1
"996","10268146",1,7,6,5,0,11
"997","10268200",0,3,0,3,0,3
"998","10268207",0,5,0,0,0,0
"999","10268208",1,2,0,0,0,0
"1000","10268229",0,2,0,0,0,0
"1001","10268261",0,2,0,0,0,0
"1002","10268331",0,3,1,0,0,1
"1003","10268340",0,2,2,0,0,2
"1004","10268378",0,6,2,0,0,2
"1005","10268385",0,1,0,0,0,0
"1006","10268400",0,6,9,5,0,14
"1007","10268415",0,4,1,0,0,1
"1008","10268418",0,4,5,2,0,7
"1009","10268497",0,2,2,0,0,2
"1010","10268519",0,1,0,0,0,0
"1011","10268522",0,2,1,6,1,8
"1012","10268531",0,5,2,0,0,2
"1013","10268537",1,4,1,0,0,1
"1014","10268734",0,1,0,1,0,1
"1015","10268933",0,4,1,1,0,2
"1016","10268964",0,4,2,1,0,3
"1017","10268968",0,4,4,2,1,7
"1018","10268993",0,3,0,0,0,0
"1019","10269022",0,5,0,2,0,2
"1020","10269164",0,4,0,0,0,0
"1021","10269214",0,5,2,1,0,3
"1022","10269238",0,3,0,0,0,0
"1023","10269651",0,1,1,1,0,2
"1024","10269660",1,1,0,0,0,0
"1025","10269751",0,3,2,1,0,3
"1026","10269877",0,3,2,0,0,2
"1027","10269905",0,1,0,0,0,0
"1028","10269940",0,4,1,0,0,1
"1029","10270308",0,6,14,1,0,15
"1030","10270349",0,4,3,1,0,4
"1031","10270406",0,2,0,0,0,0
"1032","10270438",0,6,2,0,0,2
"1033","10270634",0,4,1,5,0,6
"1034","10270635",0,1,1,0,0,1
"1035","10270655",0,6,7,5,0,12
"1036","10270719",0,4,0,2,0,2
"1037","10270732",0,3,0,2,0,2
"1038","10270739",0,8,2,3,0,5
"1039","10270740",0,7,2,10,2,14
"1040","10270821",0,5,5,0,0,5
"1041","10270871",0,5,3,2,1,6
"1042","10270893",0,4,1,1,0,2
"1043","10270897",0,2,0,0,0,0
"1044","10270900",0,4,0,0,0,0
"1045","10271028",0,1,0,0,0,0
"1046","10271248",0,4,2,0,0,2
"1047","10271279",0,4,2,1,0,3
"1048","10271280",0,3,3,0,0,3
"1049","10271446",0,4,0,0,0,0
"1050","10271449",0,1,1,0,0,1
"1051","10271778",0,4,2,0,0,2
"1052","10271889",0,5,1,1,0,2
"1053","10271960",0,3,1,1,0,2
"1054","10272090",0,4,2,0,0,2
"1055","10272293",0,6,3,3,0,6
"1056","10272356",0,4,6,0,0,6
"1057","10272398",0,4,3,1,0,4
"1058","10272410",0,4,0,0,0,0
"1059","10272416",0,3,0,0,0,0
"1060","10272429",0,6,0,2,0,2
"1061","10272610",0,5,6,4,0,10
"1062","10272650",0,4,2,3,0,5
"1063","10273109",0,5,4,0,0,4
"1064","10273173",0,3,1,1,0,2
"1065","10273182",0,2,0,0,0,0
"1066","10273310",0,2,0,0,0,0
"1067","10273321",0,3,0,0,0,0
"1068","10273324",0,1,0,0,0,0
"1069","10273475",0,2,2,2,0,4
"1070","10273499",0,7,2,5,0,7
"1071","10273510",0,2,0,0,0,0
"1072","10273586",0,3,0,0,0,0
"1073","10273667",0,3,0,0,0,0
"1074","10273747",0,3,0,1,0,1
"1075","10273750",0,8,3,6,1,10
"1076","10273767",0,1,1,0,0,1
"1077","10273776",0,2,0,0,0,0
"1078","10273995",0,4,2,0,0,2
"1079","10273996",0,4,7,3,0,10
"1080","10274021",0,4,0,1,0,1
"1081","10274027",0,4,1,0,0,1
"1082","10274297",0,1,0,0,0,0
"1083","10274534",0,1,0,0,0,0
"1084","10274551",0,2,3,0,0,3
"1085","10274553",0,1,0,0,0,0
"1086","10274615",0,1,0,0,0,0
"1087","10274769",0,4,0,0,0,0
"1088","10274791",0,3,4,2,0,6
"1089","10274798",0,2,1,0,0,1
"1090","10274874",0,2,0,1,0,1
"1091","10275190",0,4,0,0,0,0
"1092","10275217",0,2,5,3,1,9
"1093","10275278",0,4,7,0,0,7
"1094","10275323",0,7,15,12,4,31
"1095","10275340",0,5,6,3,1,10
"1096","10275385",0,7,19,12,2,33
"1097","10275386",0,3,0,0,0,0
"1098","10275389",0,3,2,0,0,2
"1099","10275393",0,3,1,0,0,1
"1100","10275396",0,2,0,0,0,0
"1101","10275398",0,4,1,2,0,3
"1102","10275441",0,4,3,0,0,3
"1103","10275504",0,5,3,7,1,11
"1104","10275616",0,1,0,0,0,0
"1105","10275656",0,5,1,2,0,3
"1106","10275671",0,3,1,1,0,2
"1107","10275681",0,4,0,0,0,0
"1108","10275685",0,3,1,0,0,1
"1109","10275725",0,3,0,1,0,1
"1110","10275887",0,5,7,2,0,9
"1111","10275898",0,2,2,1,0,3
"1112","10275995",0,6,0,7,2,9
"1113","10276015",0,7,5,1,0,6
"1114","10276266",0,2,1,2,0,3
"1115","10276475",0,4,2,0,1,3
"1116","10276544",0,5,6,2,0,8
"1117","10276758",0,4,1,1,0,2
"1118","10276766",0,4,0,0,0,0
"1119","10276826",0,4,5,0,0,5
"1120","10276897",0,3,5,3,0,8
"1121","10277242",0,5,6,2,0,8
"1122","10277414",0,4,0,0,0,0
"1123","10277500",0,4,5,2,0,7
"1124","10277559",0,2,2,0,0,2
"1125","10277568",0,2,0,1,0,1
"1126","10277589",0,3,1,0,0,1
"1127","10277602",0,4,1,1,0,2
"1128","10277628",0,9,14,9,3,26
"1129","10277964",0,2,3,0,0,3
"1130","10278108",0,4,4,0,0,4
"1131","10278133",0,2,0,0,0,0
"1132","10278139",0,6,0,0,0,0
"1133","10278177",0,4,0,2,0,2
"1134","10278238",0,6,3,0,0,3
"1135","10278335",0,3,3,2,0,5
"1136","10278339",0,3,4,1,0,5
"1137","10278554",0,1,0,0,0,0
"1138","10278687",0,4,12,1,0,13
"1139","10278752",0,2,0,0,0,0
"1140","10278948",0,5,2,0,0,2
"1141","10278960",0,5,8,0,0,8
"1142","10278962",0,5,3,3,2,8
"1143","10279127",0,4,0,0,0,0
"1144","10279215",0,5,3,4,0,7
"1145","10279521",0,6,12,4,0,16
"1146","10279528",1,6,2,0,0,2
"1147","10279614",0,1,0,0,0,0
"1148","10279641",0,4,1,0,0,1
"1149","10279660",0,4,5,2,0,7
"1150","10279717",0,3,0,0,0,0
"1151","10279719",0,3,0,1,0,1
"1152","10279766",0,3,3,0,0,3
"1153","10279813",0,1,0,0,0,0
"1154","10279952",0,4,0,1,0,1
"1155","10279993",0,2,2,2,0,4
"1156","10280020",0,4,2,0,0,2
"1157","10280023",0,4,0,0,0,0
"1158","10280112",0,5,1,4,0,5
"1159","10280126",0,5,1,0,0,1
"1160","10280143",0,2,0,0,0,0
"1161","10280334",0,7,6,4,2,12
"1162","10280426",0,7,5,4,1,10
"1163","10280473",0,2,0,0,0,0
"1164","10280531",0,4,4,1,0,5
"1165","10280558",0,2,0,0,0,0
"1166","10280622",0,11,13,1,1,15
"1167","10280726",0,4,0,0,0,0
"1168","10280728",0,3,3,4,1,8
"1169","10280778",0,3,3,2,0,5
"1170","10280922",0,1,1,0,0,1
"1171","10280924",0,5,0,0,0,0
"1172","10281054",0,4,1,0,0,1
"1173","10281157",0,1,0,0,0,0
"1174","10281293",0,1,2,0,0,2
"1175","10281548",0,1,0,0,0,0
"1176","10281550",0,3,0,0,0,0
"1177","10281564",0,2,0,0,0,0
"1178","10281769",0,4,2,1,2,5
"1179","10281844",0,3,0,0,0,0
"1180","10281856",0,2,3,1,1,5
"1181","10281922",0,1,0,0,0,0
"1182","10282092",0,4,0,0,0,0
"1183","10282109",0,4,1,1,0,2
"1184","10282129",0,4,0,3,0,3
"1185","10282353",0,5,3,6,0,9
"1186","10282476",0,5,0,0,0,0
"1187","10282501",0,15,25,20,7,52
"1188","10282520",0,4,0,0,0,0
"1189","10282526",0,3,0,1,0,1
"1190","10282549",0,3,0,0,0,0
"1191","10282582",0,4,0,0,0,0
"1192","10282716",0,3,4,0,0,4
"1193","10282887",0,4,6,1,0,7
"1194","10282893",0,7,10,6,1,17
"1195","10282900",0,4,0,0,0,0
"1196","10283027",0,2,0,0,0,0
"1197","10283030",0,1,1,0,0,1
"1198","10283046",0,3,0,0,0,0
"1199","10283081",0,3,4,1,0,5
"1200","10283185",0,1,0,0,0,0
"1201","10283196",0,4,0,1,0,1
"1202","10283251",0,8,3,0,0,3
"1203","10283384",0,5,3,3,0,6
"1204","10283578",0,1,0,0,0,0
"1205","10283647",0,1,0,0,0,0
"1206","10283664",0,6,6,1,0,7
"1207","10283743",0,17,12,12,6,30
"1208","10283861",0,2,2,0,0,2
"1209","10283927",0,2,1,0,0,1
"1210","10283978",0,4,0,0,0,0
"1211","10284210",0,1,0,0,0,0
"1212","10284290",0,4,11,2,0,13
"1213","10284419",0,4,1,5,1,7
"1214","10284459",0,2,2,5,0,7
"1215","10284482",0,3,3,3,0,6
"1216","10284603",0,4,7,0,0,7
"1217","10284820",0,4,0,0,0,0
"1218","10284873",0,3,5,2,0,7
"1219","10284989",0,3,5,0,0,5
"1220","10284992",0,4,1,0,0,1
"1221","10285005",0,3,0,0,0,0
"1222","10285237",0,4,2,0,0,2
"1223","10285384",0,1,0,0,0,0
"1224","10285424",0,2,3,0,0,3
"1225","10285460",0,4,7,0,0,7
"1226","10285469",0,3,5,4,0,9
"1227","10285522",0,8,7,3,0,10
"1228","10285581",0,2,1,2,0,3
"1229","10285627",0,4,0,0,0,0
"1230","10285778",0,6,3,1,0,4
"1231","10285961",0,5,5,3,0,8
"1232","10286076",0,4,1,0,0,1
"1233","10286093",0,4,0,0,0,0
"1234","10286099",0,7,8,5,0,13
"1235","10286106",0,6,4,2,0,6
"1236","10286179",0,1,0,0,0,0
"1237","10286233",0,1,0,0,0,0
"1238","10286265",0,3,0,0,0,0
"1239","10286289",0,3,1,0,0,1
"1240","10286382",0,2,0,0,0,0
"1241","10286607",0,1,0,3,0,3
"1242","10286617",0,4,2,2,0,4
"1243","10286665",0,6,4,5,0,9
"1244","10286748",0,4,2,0,0,2
"1245","10286893",0,5,0,0,0,0
"1246","10286899",0,1,0,0,0,0
"1247","10286921",0,4,0,0,0,0
"1248","10286932",0,2,0,0,0,0
"1249","10286954",0,4,0,0,0,0
"1250","10286970",0,3,3,0,0,3
"1251","10287018",0,4,0,0,0,0
"1252","10287045",0,2,0,0,0,0
"1253","10287274",0,4,1,1,0,2
"1254","10287286",0,3,1,2,0,3
"1255","10287338",0,8,9,2,0,11
"1256","10287349",0,5,0,1,0,1
"1257","10287358",0,3,3,3,0,6
"1258","10287399",0,4,5,0,0,5
"1259","10287417",0,3,0,0,0,0
"1260","10287494",0,2,0,0,0,0
"1261","10287545",0,6,3,3,0,6
"1262","10287744",0,3,1,2,0,3
"1263","10287754",0,2,1,0,0,1
"1264","10287767",0,4,2,0,0,2
"1265","10287768",0,3,1,0,0,1
"1266","10287772",0,4,0,0,0,0
"1267","10287943",0,2,4,0,0,4
"1268","10288156",0,1,0,1,0,1
"1269","10288182",0,5,1,0,0,1
"1270","10288191",0,3,0,0,0,0
"1271","10288211",0,3,0,1,0,1
"1272","10288212",0,3,0,0,0,0
"1273","10288213",0,3,1,3,0,4
"1274","10288277",0,3,0,0,0,0
"1275","10288322",0,6,9,3,0,12
"1276","10288439",0,5,2,0,0,2
"1277","10288447",0,3,0,0,0,0
"1278","10288510",0,1,0,0,0,0
"1279","10288525",0,2,0,1,0,1
"1280","10288526",0,1,1,1,0,2
"1281","10288627",0,1,0,0,0,0
"1282","10288692",0,4,5,1,0,6
"1283","10288763",0,10,20,7,1,28
"1284","10288858",0,3,1,0,0,1
"1285","10288862",0,4,2,0,0,2
"1286","10288863",0,4,0,2,0,2
"1287","10288870",0,2,0,0,0,0
"1288","10288885",0,7,10,2,0,12
"1289","10288951",0,2,0,0,0,0
"1290","10288953",0,3,3,1,0,4
"1291","10288961",0,6,1,0,0,1
"1292","10289036",0,1,0,0,0,0
"1293","10289044",0,5,5,3,1,9
"1294","10289049",0,5,3,0,1,4
"1295","10289055",0,2,0,0,0,0
"1296","10289094",0,3,1,0,0,1
"1297","10289132",0,4,0,0,0,0
"1298","10289211",0,2,0,0,0,0
"1299","10289237",0,3,0,0,0,0
"1300","10289271",0,7,0,1,0,1
"1301","10289293",0,1,0,0,0,0
"1302","10289316",0,1,0,0,0,0
"1303","10289348",0,3,0,0,0,0
"1304","10289589",0,4,2,0,0,2
"1305","10289590",0,1,0,0,0,0
"1306","10289695",0,4,2,1,0,3
"1307","10289815",0,5,1,3,0,4
"1308","10289840",0,3,4,0,0,4
"1309","10289849",0,3,1,1,1,3
"1310","10289898",0,4,1,5,0,6
"1311","10289959",0,4,0,0,0,0
"1312","10289965",0,2,0,0,0,0
"1313","10289986",0,1,0,0,0,0
"1314","10290082",0,1,1,0,0,1
"1315","10290101",0,2,1,2,0,3
"1316","10290106",0,10,14,5,1,20
"1317","10290137",0,3,0,3,0,3
"1318","10290147",0,1,0,0,0,0
"1319","10290210",0,3,3,1,0,4
"1320","10290257",0,6,10,1,0,11
"1321","10290305",0,1,0,0,0,0
"1322","10290353",0,6,0,0,0,0
"1323","10290380",0,1,0,0,0,0
"1324","10290426",0,1,0,0,0,0
"1325","10290461",0,2,2,0,0,2
"1326","10290476",0,8,17,7,0,24
"1327","10290524",0,5,0,0,0,0
"1328","10290575",0,4,1,0,0,1
"1329","10290583",0,6,12,3,1,16
"1330","10290615",0,1,0,0,0,0
"1331","10290700",0,6,3,2,0,5
"1332","10290805",0,4,0,0,0,0
"1333","10290812",0,1,0,0,0,0
"1334","10290862",0,1,0,0,0,0
"1335","10290901",0,2,0,4,0,4
"1336","10290946",0,3,1,0,0,1
"1337","10290974",0,5,0,2,0,2
"1338","10290975",0,4,0,0,0,0
"1339","10290978",0,1,0,0,0,0
"1340","10291045",0,7,10,8,3,21
"1341","10291052",0,9,7,11,1,19
"1342","10291064",0,4,1,0,0,1
"1343","10291095",0,1,0,0,0,0
"1344","10291100",0,2,1,0,0,1
"1345","10291163",0,2,0,0,0,0
"1346","10291253",0,6,0,2,0,2
"1347","10291254",0,1,0,0,0,0
"1348","10291284",0,1,0,0,0,0
"1349","10291310",0,2,1,0,0,1
"1350","10291414",0,4,1,0,0,1
"1351","10291437",0,4,12,5,0,17
"1352","10291445",0,5,0,0,1,1
"1353","10291465",0,2,5,2,0,7
"1354","10291530",0,3,1,1,0,2
"1355","10291656",0,6,15,1,0,16
"1356","10291705",0,1,0,0,0,0
"1357","10291713",0,1,0,0,0,0
"1358","10291793",0,2,0,0,0,0
"1359","10291975",0,7,3,1,0,4
"1360","10292136",0,2,1,0,0,1
"1361","10292482",0,1,0,0,0,0
"1362","10292559",0,1,0,0,0,0
"1363","10292572",0,4,6,1,0,7
"1364","10292822",0,7,10,5,0,15
"1365","10292878",0,5,0,0,0,0
"1366","10293086",0,3,0,1,2,3
"1367","10293112",0,2,1,0,0,1
"1368","10293290",0,5,0,0,0,0
"1369","10293292",0,2,4,1,0,5
"1370","10293341",0,5,0,2,0,2
"1371","10293342",0,4,0,0,0,0
"1372","10293387",1,4,0,0,0,0
"1373","10293675",0,4,3,0,0,3
"1374","10293733",0,3,4,0,0,4
"1375","10293768",0,5,6,4,0,10
"1376","10293952",0,4,0,0,0,0
"1377","10294130",0,3,2,1,0,3
"1378","10294199",0,1,1,0,0,1
"1379","10294331",0,5,0,0,0,0
"1380","10294380",0,6,4,3,0,7
"1381","10294398",0,11,17,10,5,32
"1382","10294420",0,2,0,0,0,0
"1383","10294502",0,4,1,0,0,1
"1384","10294514",0,2,0,0,0,0
"1385","10294532",0,1,0,0,0,0
"1386","10294580",0,4,1,2,0,3
"1387","10294608",0,3,6,3,0,9
"1388","10294646",0,6,5,6,0,11
"1389","10294690",0,7,13,4,1,18
"1390","10294881",0,3,2,2,0,4
"1391","10294898",0,9,13,6,3,22
"1392","10294978",0,1,0,0,0,0
"1393","10295046",0,4,3,1,0,4
"1394","10295122",0,4,4,1,0,5
"1395","10295165",0,4,2,2,0,4
"1396","10295281",0,4,9,2,0,11
"1397","10295355",0,5,8,4,2,14
"1398","10295446",0,3,0,0,0,0
"1399","10295647",0,5,1,0,0,1
"1400","10295668",0,4,6,0,0,6
"1401","10295671",0,4,5,0,0,5
"1402","10295683",0,4,2,0,0,2
"1403","10295731",0,6,8,0,0,8
"1404","10295779",0,4,2,1,0,3
"1405","10295976",0,6,3,1,0,4
"1406","10295995",0,4,2,0,0,2
"1407","10296056",0,6,9,5,0,14
"1408","10296060",0,4,3,0,0,3
"1409","10296062",0,4,0,0,0,0
"1410","10296254",0,7,8,5,0,13
"1411","10296275",0,5,5,2,0,7
"1412","10296285",0,3,1,0,0,1
"1413","10296307",0,1,0,0,0,0
"1414","10296339",0,1,1,0,0,1
"1415","10296347",0,7,6,2,0,8
"1416","10296424",0,1,0,0,0,0
"1417","10296437",0,1,0,0,0,0
"1418","10296512",0,4,1,1,0,2
"1419","10296590",0,6,6,3,1,10
"1420","10296659",0,1,0,0,0,0
"1421","10296672",0,6,1,1,0,2
"1422","10296683",0,1,0,0,0,0
"1423","10296699",0,8,11,1,0,12
"1424","10296721",0,2,0,0,0,0
"1425","10296959",0,4,3,1,0,4
"1426","10296969",0,6,6,5,0,11
"1427","10296977",0,1,0,0,0,0
"1428","10297008",0,7,8,11,2,21
"1429","10297263",0,2,0,0,0,0
"1430","10297402",0,1,0,0,0,0
"1431","10297405",0,3,0,0,0,0
"1432","10297419",0,4,1,0,0,1
"1433","10297521",0,2,0,0,0,0
"1434","10297553",0,2,2,0,0,2
"1435","10297563",0,2,0,0,0,0
"1436","10297693",0,5,1,2,0,3
"1437","10297733",0,1,0,0,0,0
"1438","10297817",0,2,1,0,0,1
"1439","10297823",0,4,0,4,0,4
"1440","10297905",0,6,4,1,0,5
"1441","10297939",0,4,2,0,0,2
"1442","10298030",0,7,1,3,2,6
"1443","10298302",0,4,2,0,0,2
"1444","10298375",0,5,3,0,0,3
"1445","10298538",0,4,0,0,0,0
